State,Date,Official,Official_Name,Emergency_Declaration,Health_Declaration,Stayhome_Restrictions,Natguard_Restrictions,Travel_Restrictions,Gatheringban_rawlimit,Election_delay,Election_change,Public_meetings,x,y
New Mexico,4/2/2020 0:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,4/2/2020 1:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,4/2/2020 3:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,4/6/2020 0:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,4/6/2020 1:00:00,Governor,Michelle Lujan Grisham,0,1,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,4/8/2020 0:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,4/9/2020 0:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,4/23/2020 0:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,4/30/2020 0:00:00,Governor,Michelle Lujan Grisham,0,1,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,5/1/2020 0:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,no more than 2 people allowed in any vehicle during the pendency of this declaration,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,5/4/2020 0:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,5/7/2020 0:00:00,Governor,Michelle Lujan Grisham,0,,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,5/15/2020 0:00:00,Governor,Michelle Lujan Grisham,0,extended,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,5/29/2020 0:00:00,Governor,Michelle Lujan Grisham,0,,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,6/1/2020 0:00:00,Governor,Michelle Lujan Grisham,0,extended,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,6/1/2020 1:00:00,Governor,Michelle Lujan Grisham,0,,0,0,self quarantine if you have been in an airport for reasons other than working for airport/airline,0,0,0,0,-11811933.4849,4085517.168200001
New York,3/21/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,3/23/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,1,0,0,0,-8416944.7836,5302400.2848000005
New York,3/27/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,3/28/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,1,"Election law, mail annual check of registrants and notice ny mall to be directed by NYS board of elections;",0,-8416944.7836,5302400.2848000005
New York,3/29/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,1,filing for election to fill vacancy,0,-8416944.7836,5302400.2848000005
New York,4/7/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,4/7/2020 1:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,4/9/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,1,0,-8416944.7836,5302400.2848000005
New York,4/12/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,1,0,0,-8416944.7836,5302400.2848000005
New York,4/15/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,4/16/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,4/17/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,4/18/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,4/19/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,4/20/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,4/24/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,absentee ballots for all eligible voters,0,-8416944.7836,5302400.2848000005
New York,4/25/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,special election seat to be filled moved to general election,0,0,-8416944.7836,5302400.2848000005
New York,4/29/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,5/1/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,"moved to sept if scheduled in spring, absentee ballot procedure",0,0,-8416944.7836,5302400.2848000005
New York,5/5/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,5/8/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,5/10/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,5/14/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,extended until may 28,0,0,0,-8416944.7836,5302400.2848000005
New York,5/22/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,5/28/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,6/2/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,6/5/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,6/6/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,6/7/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,school board election changes,0,-8416944.7836,5302400.2848000005
New York,6/9/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,6/13/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,3/7/2020 0:00:00,Governor,Andrew Cuomo,1,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,3/12/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,500,0,0,0,-8416944.7836,5302400.2848000005
New York,3/14/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,1,0,-8416944.7836,5302400.2848000005
New York,3/16/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,50,0,0,0,-8416944.7836,5302400.2848000005
New York,3/16/2020 1:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,1,current elected officials stay in office,0,-8416944.7836,5302400.2848000005
New York,3/18/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,1,0,0,-8416944.7836,5302400.2848000005
New York,3/18/2020 1:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,3/19/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New York,3/20/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
New york,5/7/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,absentee ballots for all eligible voters,criminal procedure hearings virtual,-8416944.7836,5302400.2848000005
New york,5/21/2020 0:00:00,Governor,Andrew Cuomo,0,0,0,0,0,0,0,0,0,-8416944.7836,5302400.2848000005
North Carolina,3/10/2020 0:00:00,Governor,Roy Cooper,1,0,0,0,0,0,0,0,0,-8814880.4003,4237419.5964
North Carolina,3/14/2020 0:00:00,Governor,Roy Cooper,0,0,0,0,0,100,0,0,0,-8814880.4003,4237419.5964
North Carolina,3/17/2020 0:00:00,Governor,Roy Cooper,0,0,0,0,0,0,0,0,0,-8814880.4003,4237419.5964
North Carolina,3/20/2020 0:00:00,Governor,Roy Cooper,0,0,0,0,0,0,0,0,0,-8814880.4003,4237419.5964
North Carolina,3/23/2020 0:00:00,Governor,Roy Cooper,0,0,0,0,0,50,0,0,0,-8814880.4003,4237419.5964
North Carolina,3/27/2020 0:00:00,Governor,Roy Cooper,0,0,1,0,0,10,0,0,0,-8814880.4003,4237419.5964
North Carolina,3/30/2020 0:00:00,Governor,Roy Cooper,0,0,1,0,0,0,0,0,0,-8814880.4003,4237419.5964
North Carolina,3/31/2020 0:00:00,Governor,Roy Cooper,0,0,1,0,0,0,0,0,0,-8814880.4003,4237419.5964
North Carolina,4/1/2020 0:00:00,Governor,Roy Cooper,0,0,1,0,0,0,0,0,remote shareholders meetings,-8814880.4003,4237419.5964
North Carolina,4/7/2020 0:00:00,Governor,Roy Cooper,0,0,1,0,0,0,0,0,0,-8814880.4003,4237419.5964
North Carolina,4/8/2020 0:00:00,Governor,Roy Cooper,0,0,1,0,0,0,0,0,0,-8814880.4003,4237419.5964
North Carolina,5/5/2020 0:00:00,Governor,Roy Cooper,0,0,1,0,0,0,0,0,0,-8814880.4003,4237419.5964
North Carolina,5/13/2020 0:00:00,Governor,Roy Cooper,0,0,1,0,0,0,0,0,0,-8814880.4003,4237419.5964
North Carolina,5/18/2020 0:00:00,Governor,Roy Cooper,0,0,1,0,0,0,0,0,0,-8814880.4003,4237419.5964
North Carolina,5/20/2020 0:00:00,Governor,Roy Cooper,0,0,lifted,0,0,"10 inside, 25 out",0,0,0,-8814880.4003,4237419.5964
North Dakota,3/13/2020 0:00:00,Governor,Doug Burgum,1,0,0,1,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/15/2020 0:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/16/2020 0:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/19/2020 0:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/19/2020 1:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/20/2020 0:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/20/2020 1:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/20/2020 2:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/21/2020 0:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/22/2020 0:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/24/2020 0:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/25/2020 0:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/26/2020 0:00:00,Governor,Doug Burgum,0,0,0,0,0,10,0,1,0,-11184201.0423,6015223.904600002
North Dakota,3/26/2020 1:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/27/2020 0:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/27/2020 0:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/30/2020 0:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/30/2020 1:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,3/30/2020 2:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/1/2020 0:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/2/2020 0:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,system to expand absentee voting,0,-11184201.0423,6015223.904600002
North Dakota,4/3/2020 0:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/6/2020 0:00:00,Governor,Doug Burgum,0,0,only for individuals with COVID/in contact with someone who tested postive,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/6/2020 1:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/7/2020 1:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/7/2020 2:00:00,Governor,Doug Burgum,0,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/8/2020 0:00:00,Governor,Doug Burgum,1,0,0,0,0,0,0,0,"public meetings for permits not in person, auctions not in person",-11184201.0423,6015223.904600002
North Dakota,4/8/2020 1:00:00,Governor,Doug Burgum,1,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/10/2020 0:00:00,Governor,Doug Burgum,1,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/10/2020 1:00:00,Governor,Doug Burgum,1,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/13/2020 0:00:00,Governor,Doug Burgum,1,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/15/2020 0:00:00,Governor,Doug Burgum,1,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/16/2020 0:00:00,Governor,Doug Burgum,1,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/17/2020 0:00:00,Governor,Doug Burgum,1,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/21/2020 0:00:00,Governor,Doug Burgum,1,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/21/2020 1:00:00,Governor,Doug Burgum,1,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
North Dakota,4/29/2020 0:00:00,Governor,Doug Burgum,1,0,0,0,0,0,0,0,0,-11184201.0423,6015223.904600002
Ohio,3/22/2020 1:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/24/2020 0:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/24/2020 1:00:00,Director Dept of Health,Amy Acton,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/24/2020 2:00:00,Director Dept of Health,Amy Acton,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/30/2020 0:00:00,Director of Dept of Health,Amy Acton,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/31/2020 0:00:00,Director of Dept of Health,Amy Acton,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,4/1/2020 0:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,4/2/2020 0:00:00,Director of Dept of Health,Amy Acton,0,0,0,0,only essential travel,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,4/4/2020 0:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,4/7/2020 0:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,4/10/2020 0:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,4/10/2020 1:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,4/14/2020 0:00:00,Director of of Dept. of Health,Amy Acton,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,4/15/2020 0:00:00,Director of Dept of Health,Amy Acton,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,4/16/2020 0:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,4/20/2020 0:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,4/21/2020 0:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,4/27/2020 0:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,5/7/2020 0:00:00,Governor,Mike DeWine,1,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,5/7/2020 1:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,5/29/2020 0:00:00,Governor,Mike DeWine,1,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,6/9/2020 0:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/9/2020 0:00:00,Governor,Mike DeWine,1,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/13/2020 0:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/13/2020 1:00:00,Director Dept of Health,Amy Acton,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/14/2020 0:00:00,Director Dept of Helath,Amy Acton,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/15/2020 0:00:00,Director Dept of Health,Amy Acton,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/16/2020 0:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/16/2020 1:00:00,Director Dept of Health,Amy Acton,0,0,0,0,0,0,1,0,0,-9207370.3574,4926149.377800003
Ohio,3/17/2020 0:00:00,Director Dept of Health,Amy Acton,0,0,0,0,0,50,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/17/2020 1:00:00,Governor,Mike DeWine,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/17/2020 2:00:00,Director Dept of Health,Amy Acton,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/18/2020 0:00:00,Governor,Mike DeWine,0,0,0,1,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/21/2020 0:00:00,Director Dept of Health,Amy Acton,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/21/2020 1:00:00,Director Dept of Health,Amy Acton,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/21/2020 2:00:00,Director Dept of Health,Amy Acton,0,0,0,0,0,0,0,0,0,-9207370.3574,4926149.377800003
Ohio,3/22/2020 0:00:00,Director Dept of Health,Amy Acton,0,0,1,0,essential activities ONLY,0,0,0,0,-9207370.3574,4926149.377800003
Oklahoma,3/12/2020 0:00:00,Governor,J. Kevin Stitt,0,0,0,0,0,0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,3/15/2020 0:00:00,Governor,J. Kevin Stitt,1,0,0,0,State employees limit non-essential out of state travel,0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,3/17/2020 0:00:00,Governor,J. Kevin Stitt,0,0,0,0,State employees limit non-essential out of state travel;,0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,3/17/2020 1:00:00,Governor,J. Kevin Stitt,0,0,0,0,0,10,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,3/21/2020 0:00:00,Governor,J. Kevin Stitt,0,0,0,0,State employees limit non-essential out of state travel;,0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,3/24/2020 0:00:00,Governor,J. Kevin Stitt,0,0,0,0,State employees limit non-essential out of state travel;,10,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,3/24/2020 1:00:00,Governor,J. Kevin Stitt,0,0,0,0,0,0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,3/25/2020 0:00:00,Governor,J. Kevin Stitt,0,0,0,0,0,0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,3/27/2020 0:00:00,Governor,J. Kevin Stitt,0,0,0,0,"14 quarantine for anyone entering from an area with significant community spread including the New York Tri State area, the state of Washington, Louisiana, and California, any individuals returning from those areas should inform anyone they come into contact with, State employees limit non-essential out of state travel",10,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,3/27/2020 1:00:00,Governor,J. Kevin Stitt,0,0,0,0,0,0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,3/29/2020 0:00:00,Governor,J. Kevin Stitt,0,0,0,0,0,0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,3/29/2020 1:00:00,Governor,J. Kevin Stitt,0,0,0,0,"14 quarantine for anyone entering from an area with significant community spread including the New York Tri State area, the state of Washington, Louisiana, and California, any individuals returning from those areas should inform anyone they come into contact with, State employees limit non-essential out of state travel;",0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,4/1/2020 0:00:00,Governor,J. Kevin Stitt,0,0,0,0,"14 quarantine for anyone entering from an area with significant community spread including the New York Tri State area, the state of Washington, Louisiana, and California, any individuals returning from those areas should inform anyone they come into contact with, State employees limit non-essential out of state travel",0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,4/2/2020 0:00:00,Governor,J. Kevin Stitt,0,0,0,0,"14 quarantine for anyone entering from an area with significant community spread including the New York Tri State area, the state of Washington, Louisiana, and California, any individuals returning from those areas should inform anyone they come into contact with, State employees limit non-essential out of state travel",0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,4/2/2020 1:00:00,Governor,J. Kevin Stitt,0,expires 4/30/2020,0,0,"14 quarantine for anyone entering from an area with significant community spread including the New York Tri State area, the state of Washington, Louisiana, and California, any individuals returning from those areas should inform anyone they come into contact with, State employees limit non-essential out of state travel",0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,4/8/2020 0:00:00,Governor,J. Kevin Stitt,0,0,0,0,"14 quarantine for anyone entering from an area with significant community spread including the New York Tri State area, the state of Washington, Louisiana, and California, any individuals returning from those areas should inform anyone they come into contact with, State employees limit non-essential out of state travel;",0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,4/13/2020 0:00:00,Governor,J. Kevin Stitt,0,0,0,0,"14 quarantine for anyone entering from an area with significant community spread including the New York Tri State area, the state of Washington, Louisiana, and California, any individuals returning from those areas should inform anyone they come into contact with, State employees limit non-essential out of state travel",0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,4/16/2020 0:00:00,Governor,J. Kevin Stitt,0,0,0,0,0,0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,4/16/2020 1:00:00,Governor,J. Kevin Stitt,0,0,0,0,0,0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,4/16/2020 2:00:00,Governor,J. Kevin Stitt,0,0,0,0,0,0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,4/16/2020 3:00:00,Governor,J. Kevin Stitt,0,0,0,0,"14 quarantine for anyone entering from an area with significant community spread including the New York Tri State area, the state of Washington, Louisiana, and California, any individuals returning from those areas should inform anyone they come into contact with, State employees limit non-essential out of state travel",0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,4/20/2020 0:00:00,Governor,J. Kevin Stitt,0,0,0,0,0,0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,4/20/2020 1:00:00,Governor,J. Kevin Stitt,0,0,0,0,"14 quarantine for anyone entering from an area with significant community spread including the New York Tri State area, the state of Washington, Louisiana, and California, any individuals returning from those areas should inform anyone they come into contact with, State employees limit non-essential out of state travel",0,0,0,0,-10854607.6288,4243350.221900001
Oklahoma,4/24/2020 0:00:00,Governor,J. Kevin Stitt,0,0,0,0,"14 quarantine for anyone entering from an area with significant community spread including the New York Tri State area, the state of Washington, Louisiana, and California, any individuals returning from those areas should inform anyone they come into contact with, State employees limit non-essential out of state travel",0,0,0,0,-10854607.6288,4243350.221900001
Oregon,3/8/2020 0:00:00,Governor,Kate Brown,1,1,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,3/12/2020 0:00:00,Governor,Kate Brown,0,0,0,0,0,250,0,0,0,-13420517.611499999,5455973.167199999
Oregon,3/17/2020 0:00:00,Governor,Kate Brown,0,0,0,0,0,25,0,0,0,-13420517.611499999,5455973.167199999
Oregon,3/18/2020 0:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,3/19/2020 0:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,3/19/2020 1:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,3/22/2020 0:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,3/23/2020 0:00:00,Governor,Kate Brown,0,0,1,0,minimize travel,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,4/1/2020 0:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,4/2/2020 0:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,4/7/2020 0:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,4/7/2020 1:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,4/15/2020 0:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,"the governing body of a public body shall hold public meetings and hearings by telephone, video, or through some other electronic or virtual means, whenever possible; does not apply to executive sessions; when not electronic, participants must adhere to social distancing; does not apply if the public body provides an opportunity for submission of tesimony by telephone, video, or through some other electronic or virtual means; written testimony",-13420517.611499999,5455973.167199999
Oregon,4/17/2020 0:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,4/17/2020 1:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,4/23/2020 0:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,4/23/2020 1:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,4/27/2020 0:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,4/27/2020 1:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,5/1/2020 0:00:00,Governor,Kate Brown,0,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
